Company,Title,Location,Salary
Microsoft,Blog Lead & Operations Manager,"Redmond, Washington, United States","Community Management IC3 - The typical base pay range for this role across the U.S. is USD $80,900 - $162,200 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $105,300 - $176,900 per year."
Microsoft,Senior Strategic Account Executive - Transport,"Paris, Paris, France",
Microsoft,Software Engineer II - M365,"Suzhou, Jiangsu, China",
Microsoft,Senior Software Engineer,"Bangalore, Karnataka, India",
Microsoft,Azure HDInsight - Software Engineer II – Hadoop Core,"Bangalore, Karnataka, India",
Microsoft,Azure HDInsight - Software Engineer II – Hive,"Bangalore, Karnataka, India",
Microsoft,Software Engineer,"Singapore, Singapore, Singapore",
Microsoft,Senior Product Designer - Microsoft Defender for Cloud,"Herzliya, Tel Aviv, Israel",
Microsoft,Customer Engineer - Azure FastTrack,"Bangalore, Karnataka, India; Hyderabad, Telangana, India; Noida, Uttar Pradesh, India",
Microsoft,Software Engineer,"Redmond, Washington, United States","Software Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year. Microsoft has different base pay ranges for different work locations within the United States, which allows us to pay employees competitively and consistently in different geographic markets (see below). The range above reflects the potential base pay across the U.S. for this role (except as noted below); the applicable base pay range will depend on what ultimately is determined to be the candidate’s primary work location. Individual base pay depends on various factors, in addition to primary work location, such as complexity and responsibility of role, job duties/requirements, and relevant experience and skills. Base pay ranges are reviewed and typically updated each year. Offers are made within the base pay range applicable at the time. At Microsoft certain roles are eligible for additional rewards, including merit increases, annual bonus and stock. These awards are allocated based on individual performance. In addition, certain roles also have the opportunity to earn sales incentives based on revenue or utilization, depending on the terms of the plan and the employee’s role. Benefits/perks listed here may vary depending on the nature of employment with Microsoft and the country work location. U.S.-based employees have access to medical, dental, and vision insurance, a 401(k) plan and company match, short-term and long-term disability coverage, basic life insurance, and wellbeing benefits, among others. U.S.-based employees also receive up to 10 paid holidays, accrue up to 15 paid vacation days, and receive up to 80 hours paid sick time (front-loaded) per calendar year. Our commitment to pay equity We are committed to the principle of pay equity – paying employees equitably for substantially similar work. To learn more about pay equity and our other commitments to increase representation and strengthen our culture of inclusion, check out our annual Diversity & Inclusion Report. ( https://www.microsoft.com/en-us/diversity/inside-microsoft/annual-report )"
Microsoft,Software Engineering Manager,"Redmond, Washington, United States","Software Engineering M4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year."
Microsoft,Senior Software Engineer – Quantum Compiler and Runtime,"Redmond, Washington, United States","Software Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Quantum Measurement Engineer,"Indianapolis, Indiana, United States","Quantum Engineering IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,Senior Packaging Engineer - Quantum,"Redmond, Washington, United States","Hardware Engineering IC5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,MBE Growth Engineer,"Redmond, Washington, United States","Quantum Engineering IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Quantum Software Researcher,"Redmond, Washington, United States","Applied Sciences IC4 - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,Quantum Educator,"Redmond, Washington, United States","Quantum Software Engineering IC3 - The typical base pay range for this role across the U.S. is USD $94,300 - $182,600 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $120,900 - $198,600 per year."
Microsoft,Supply Chain Manager,"Redmond, Washington, United States; Austin, Texas, United States",
Microsoft,Senior Software Engineer,"Atlanta, Georgia, United States",
Microsoft,Senior Software Engineer,"Bellevue, Washington, United States",
Microsoft,Strategic Sourcing Manager - Construction Services,"Redmond, Washington, United States; Austin, Texas, United States; Atlanta, Georgia, United States","Sourcing and Category Management IC6 - The typical base pay range for this role across the U.S. is USD $124,800 - $266,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $159,000 - $292,200 per year."
Microsoft,Strategic Sourcing Manager - Architectural Engineering Services,"Redmond, Washington, United States; Austin, Texas, United States; Atlanta, Georgia, United States",
Microsoft,Senior Cloud Security Engineer,"Redmond, Washington, United States"," - The typical base pay range for this role across the U.S. is USD $112,000 - $218,400 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $145,800 - $238,600 per year."
Microsoft,CE Electrical Engineer,"San Antonio, Texas, United States",
Microsoft,Principal Software Engineering Lead,"Redmond, Washington, United States","Software Engineering M5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
Microsoft,Principal Security Operations Engineer,"Redmond, Washington, United States","Security Operations Engineering M5 - The typical base pay range for this role across the U.S. is USD $133,600 - $256,800 per year. There is a different range applicable to specific work locations, within the San Francisco Bay area and New York City metropolitan area, and the base pay range for this role in those locations is USD $173,200 - $282,200 per year."
